"","area","value","state","county","cbsa","rpp.in.100.dollars","name","ratio"
"2923","5100000",18.36,51,51035,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2924","5100000",18.36,51,51037,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2925","5100000",18.36,51,51159,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2926","5100000",18.36,51,51097,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2927","5100000",18.36,51,51021,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2928","5100000",18.36,51,51173,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2929","5100000",18.36,51,51117,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2930","5100000",18.36,51,51193,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2931","5100000",18.36,51,51530,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2932","5100000",18.36,51,51005,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2933","5100000",18.36,51,51147,NA,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"2934","5100000",18.36,51,51690,32300,112.8668172,"Virginia (Nonmetropolitan Portion)",6.14743013071895
"347","0016740",17.37,45,45091,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"348","0016740",17.37,37,37025,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"349","0016740",17.37,37,37071,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"350","0016740",17.37,37,37109,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"351","0016740",17.37,37,37159,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"352","0016740",17.37,37,37179,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"353","0016740",17.37,45,45023,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"354","0016740",17.37,37,37119,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"355","0016740",17.37,37,37097,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"356","0016740",17.37,45,45057,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC",6.16386765687968
"384","0017020",16.18,6,6007,17020,99.8003992,"Chico, CA",6.1681334487021
"569","0021660",16.47,41,41039,21660,101.6260163,"Eugene, OR",6.17037136004857
"1500","2700000",18.69,27,27151,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1501","2700000",18.69,27,27067,48820,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1502","2700000",18.69,27,27097,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1503","2700000",18.69,27,27167,47420,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1504","2700000",18.69,27,27061,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1505","2700000",18.69,27,27117,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1506","2700000",18.69,27,27057,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1507","2700000",18.69,27,27073,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1508","2700000",18.69,27,27173,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1509","2700000",18.69,27,27169,49100,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1510","2700000",18.69,27,27155,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1511","2700000",18.69,27,27011,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1512","2700000",18.69,27,27147,36940,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1513","2700000",18.69,27,27031,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1514","2700000",18.69,27,27111,22260,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1515","2700000",18.69,27,27075,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1516","2700000",18.69,27,27033,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1517","2700000",18.69,27,27015,35580,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1518","2700000",18.69,27,27077,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1519","2700000",18.69,27,27035,14660,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1520","2700000",18.69,27,27063,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1521","2700000",18.69,27,27149,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1522","2700000",18.69,27,27085,26780,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1523","2700000",18.69,27,27065,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1524","2700000",18.69,27,27107,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1525","2700000",18.69,27,27021,14660,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1526","2700000",18.69,27,27069,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1527","2700000",18.69,27,27127,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1528","2700000",18.69,27,27099,12380,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1529","2700000",18.69,27,27087,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1530","2700000",18.69,27,27115,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1531","2700000",18.69,27,27001,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1532","2700000",18.69,27,27105,49380,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1533","2700000",18.69,27,27153,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1534","2700000",18.69,27,27029,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1535","2700000",18.69,27,27091,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1536","2700000",18.69,27,27093,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1537","2700000",18.69,27,27089,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1538","2700000",18.69,27,27125,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1539","2700000",18.69,27,27007,13420,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1540","2700000",18.69,27,27101,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1541","2700000",18.69,27,27043,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1542","2700000",18.69,27,27081,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1543","2700000",18.69,27,27071,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1544","2700000",18.69,27,27041,10820,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1545","2700000",18.69,27,27161,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1546","2700000",18.69,27,27121,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1547","2700000",18.69,27,27113,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1548","2700000",18.69,27,27047,10660,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1549","2700000",18.69,27,27005,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1550","2700000",18.69,27,27023,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1551","2700000",18.69,27,27135,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1552","2700000",18.69,27,27083,32140,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1553","2700000",18.69,27,27049,39860,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1554","2700000",18.69,27,27159,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1555","2700000",18.69,27,27051,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1556","2700000",18.69,27,27165,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1557","2700000",18.69,27,27129,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1558","2700000",18.69,27,27131,22060,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"1559","2700000",18.69,27,27133,NA,115.4734411,"Minnesota (Nonmetropolitan Portion)",6.17835425896201
"338","0016580",17.16,17,17053,16580,106.0445387,"Champaign-Urbana, IL",6.17975167249417
"339","0016580",17.16,17,17147,16580,106.0445387,"Champaign-Urbana, IL",6.17975167249417
"340","0016580",17.16,17,17019,16580,106.0445387,"Champaign-Urbana, IL",6.17975167249417
"2285","0037900",17.6,17,17123,37900,108.8139282,"Peoria, IL",6.18260955681818
"2286","0037900",17.6,17,17179,37900,108.8139282,"Peoria, IL",6.18260955681818
"2287","0037900",17.6,17,17175,37900,108.8139282,"Peoria, IL",6.18260955681818
"2288","0037900",17.6,17,17143,37900,108.8139282,"Peoria, IL",6.18260955681818
"2289","0037900",17.6,17,17203,37900,108.8139282,"Peoria, IL",6.18260955681818
"1282","0029540",16.41,42,42071,29540,101.5228426,"Lancaster, PA",6.18664488726386
"771","0026380",17.38,22,22109,26380,107.5268817,"Houma-Thibodaux, LA",6.18681712888378
"772","0026380",17.38,22,22057,26380,107.5268817,"Houma-Thibodaux, LA",6.18681712888378
"2208","0036540",17.09,19,19085,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2209","0036540",17.09,31,31025,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2210","0036540",17.09,31,31177,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2211","0036540",17.09,31,31055,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2212","0036540",17.09,31,31153,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2213","0036540",17.09,19,19155,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2214","0036540",17.09,19,19129,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"2215","0036540",17.09,31,31155,36540,106.0445387,"Omaha-Council Bluffs, NE-IA",6.20506370392042
"97","0011180",17.95,19,19169,11180,111.7318436,"Ames, IA",6.22461524233983
"1061","0028100",16.1,17,17091,28100,100.5025126,"Kankakee, IL",6.24239208695652
"217","0012540",16.39,6,6029,12540,102.3541453,"Bakersfield, CA",6.24491429530201
"403","0017460",17.84,39,39103,17460,111.7318436,"Cleveland-Elyria, OH",6.26299571748879
"404","0017460",17.84,39,39055,17460,111.7318436,"Cleveland-Elyria, OH",6.26299571748879
"405","0017460",17.84,39,39085,17460,111.7318436,"Cleveland-Elyria, OH",6.26299571748879
"406","0017460",17.84,39,39035,17460,111.7318436,"Cleveland-Elyria, OH",6.26299571748879
"407","0017460",17.84,39,39093,17460,111.7318436,"Cleveland-Elyria, OH",6.26299571748879
"3137","0049620",16.65,42,42133,49620,104.3841336,"York-Hanover, PA",6.26931733333333
"575","0022020",17.05,27,27027,22020,106.9518717,"Fargo, ND-MN",6.27283704985337
"576","0022020",17.05,38,38017,22020,106.9518717,"Fargo, ND-MN",6.27283704985337
"296","0015380",16.98,36,36029,15380,106.6098081,"Buffalo-Cheektowaga-Niagara Falls, NY",6.27855171378092
"297","0015380",16.98,36,36063,15380,106.6098081,"Buffalo-Cheektowaga-Niagara Falls, NY",6.27855171378092
"567","0021300",16.92,36,36015,21300,106.2699256,"Elmira, NY",6.28072846335697
"385","0017140",17.58,21,21015,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"386","0017140",17.58,39,39015,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"387","0017140",17.58,18,18161,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"388","0017140",17.58,39,39017,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"389","0017140",17.58,39,39165,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"390","0017140",17.58,18,18029,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"391","0017140",17.58,21,21037,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"392","0017140",17.58,21,21117,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"393","0017140",17.58,21,21023,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"394","0017140",17.58,39,39061,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"395","0017140",17.58,21,21077,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"396","0017140",17.58,18,18115,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"397","0017140",17.58,21,21191,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"398","0017140",17.58,21,21081,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"399","0017140",17.58,39,39025,17140,110.4972376,"Cincinnati, OH-KY-IN",6.28539463026166
"2583","0045300",15.98,12,12057,45300,100.5025126,"Tampa-St. Petersburg-Clearwater, FL",6.2892686232791
"2584","0045300",15.98,12,12053,45300,100.5025126,"Tampa-St. Petersburg-Clearwater, FL",6.2892686232791
"2585","0045300",15.98,12,12103,45300,100.5025126,"Tampa-St. Petersburg-Clearwater, FL",6.2892686232791
"2586","0045300",15.98,12,12101,45300,100.5025126,"Tampa-St. Petersburg-Clearwater, FL",6.2892686232791
"2443","0043420",17.22,4,4003,43420,108.577633,"Sierra Vista-Douglas, AZ",6.30532131242741
"341","0016700",16.52,45,45035,16700,104.1666667,"Charleston-North Charleston, SC",6.30548829903148
"342","0016700",16.52,45,45019,16700,104.1666667,"Charleston-North Charleston, SC",6.30548829903148
"343","0016700",16.52,45,45015,16700,104.1666667,"Charleston-North Charleston, SC",6.30548829903148
"2253","4200000",17.38,42,42121,36340,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2254","4200000",17.38,42,42127,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2255","4200000",17.38,42,42123,47620,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2256","4200000",17.38,42,42119,30260,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2257","4200000",17.38,42,42073,35260,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2258","4200000",17.38,42,42047,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2259","4200000",17.38,42,42023,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2260","4200000",17.38,42,42107,39060,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2261","4200000",17.38,42,42015,42380,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2262","4200000",17.38,42,42083,14620,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2263","4200000",17.38,42,42039,32740,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2264","4200000",17.38,42,42065,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2265","4200000",17.38,42,42105,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2266","4200000",17.38,42,42061,26500,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2267","4200000",17.38,42,42059,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2268","4200000",17.38,42,42109,42780,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2269","4200000",17.38,42,42097,44980,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2270","4200000",17.38,42,42033,20180,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2271","4200000",17.38,42,42087,30380,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2272","4200000",17.38,42,42113,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2273","4200000",17.38,42,42067,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2274","4200000",17.38,42,42117,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2275","4200000",17.38,42,42031,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2276","4200000",17.38,42,42063,26860,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2277","4200000",17.38,42,42111,43740,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2278","4200000",17.38,42,42035,30820,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2279","4200000",17.38,42,42115,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2280","4200000",17.38,42,42009,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2281","4200000",17.38,42,42057,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2282","4200000",17.38,42,42053,NA,109.6491228,"Pennsylvania (Nonmetropolitan Portion)",6.30892536248562
"2243","0036780",17.21,55,55139,36780,108.577633,"Oshkosh-Neenah, WI",6.30898506682162
"936","0026900",16.92,18,18013,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"937","0026900",16.92,18,18059,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"938","0026900",16.92,18,18011,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"939","0026900",16.92,18,18145,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"940","0026900",16.92,18,18095,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"941","0026900",16.92,18,18063,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"942","0026900",16.92,18,18133,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"943","0026900",16.92,18,18109,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"944","0026900",16.92,18,18097,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"945","0026900",16.92,18,18081,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"946","0026900",16.92,18,18057,26900,106.8376068,"Indianapolis-Carmel-Anderson, IN",6.31427936170213
"1379","2300000",16.69,23,23009,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1380","2300000",16.69,23,23029,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1381","2300000",16.69,23,23013,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1382","2300000",16.69,23,23025,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1383","2300000",16.69,23,23027,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1384","2300000",16.69,23,23003,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1385","2300000",16.69,23,23017,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1386","2300000",16.69,23,23015,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1387","2300000",16.69,23,23021,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1388","2300000",16.69,23,23007,NA,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1389","2300000",16.69,23,23011,12300,105.4852321,"Maine (Nonmetropolitan Portion)",6.32026555422409
"1288","0029820",15.94,32,32003,29820,100.8064516,"Las Vegas-Henderson-Paradise, NV",6.32411867001255
"1303","0030700",16.99,31,31109,30700,107.6426265,"Lincoln, NE",6.33564605650383
"1304","0030700",16.99,31,31159,30700,107.6426265,"Lincoln, NE",6.33564605650383
"2555","0041180",17.56,17,17119,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2556","0041180",17.56,17,17083,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2557","0041180",17.56,29,29183,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2558","0041180",17.56,17,17133,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2559","0041180",17.56,17,17005,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2560","0041180",17.56,17,17163,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2561","0041180",17.56,29,29099,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2562","0041180",17.56,17,17117,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2563","0041180",17.56,29,29510,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2564","0041180",17.56,17,17013,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2565","0041180",17.56,29,29071,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2566","0041180",17.56,29,29219,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2567","0041180",17.56,17,17027,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2568","0041180",17.56,29,29189,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2569","0041180",17.56,29,29113,41180,111.4827202,"St. Louis, MO-IL",6.34867427107062
"2548","0041060",16.79,27,27145,41060,106.7235859,"St. Cloud, MN",6.35637795711733
"2549","0041060",16.79,27,27009,41060,106.7235859,"St. Cloud, MN",6.35637795711733
"271","0014100",17.06,42,42037,14100,108.4598698,"Bloomsburg-Berwick, PA",6.35755391559203
"272","0014100",17.06,42,42093,14100,108.4598698,"Bloomsburg-Berwick, PA",6.35755391559203
"227","0012940",16.89,22,22125,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"228","0012940",16.89,22,22063,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"229","0012940",16.89,22,22005,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"230","0012940",16.89,22,22091,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"231","0012940",16.89,22,22077,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"232","0012940",16.89,22,22047,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"233","0012940",16.89,22,22033,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"234","0012940",16.89,22,22121,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"235","0012940",16.89,22,22037,12940,107.5268817,"Baton Rouge, LA",6.36630442273535
"246","0013740",16.12,30,30037,13740,102.6694045,"Billings, MT",6.36906975806452
"247","0013740",16.12,30,30009,13740,102.6694045,"Billings, MT",6.36906975806452
"248","0013740",16.12,30,30111,13740,102.6694045,"Billings, MT",6.36906975806452
"1778","0034980",16.72,47,47187,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1779","0034980",16.72,47,47147,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1780","0034980",16.72,47,47111,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1781","0034980",16.72,47,47043,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1782","0034980",16.72,47,47149,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1783","0034980",16.72,47,47165,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1784","0034980",16.72,47,47015,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1785","0034980",16.72,47,47119,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1786","0034980",16.72,47,47189,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1787","0034980",16.72,47,47081,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1788","0034980",16.72,47,47021,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1789","0034980",16.72,47,47159,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1790","0034980",16.72,47,47037,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"1791","0034980",16.72,47,47169,34980,106.6098081,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.37618469497608
"102","0011540",16.81,55,55015,11540,107.2961373,"Appleton, WI",6.38287550862582
"103","0011540",16.81,55,55087,11540,107.2961373,"Appleton, WI",6.38287550862582
"3009","0048300",16.3,53,53017,48300,104.1666667,"Wenatchee, WA",6.39059304907975
"3010","0048300",16.3,53,53007,48300,104.1666667,"Wenatchee, WA",6.39059304907975
"2437","0043100",17.07,55,55117,43100,109.1703057,"Sheboygan, WI",6.39544848857645
"713","0024020",16.07,36,36113,24020,102.9866117,"Glens Falls, NY",6.40862549471064
"714","0024020",16.07,36,36115,24020,102.9866117,"Glens Falls, NY",6.40862549471064
"1405","0032780",15.85,41,41029,32780,101.6260163,"Medford, OR",6.41173604416404
"81","0010740",16.05,35,35061,10740,102.9866117,"Albuquerque, NM",6.41661132087227
"82","0010740",16.05,35,35057,10740,102.9866117,"Albuquerque, NM",6.41661132087227
"83","0010740",16.05,35,35001,10740,102.9866117,"Albuquerque, NM",6.41661132087227
"84","0010740",16.05,35,35043,10740,102.9866117,"Albuquerque, NM",6.41661132087227
"245","0013460",16.15,41,41017,13460,103.8421599,"Bend-Redmond, OR",6.42985510216718
"2956","0047580",17.27,13,13225,47580,111.1111111,"Warner Robins, GA",6.43376439490446
"2957","0047580",17.27,13,13153,47580,111.1111111,"Warner Robins, GA",6.43376439490446
"2958","0047580",17.27,13,13235,47580,111.1111111,"Warner Robins, GA",6.43376439490446
"337","0016540",16.5,42,42055,16540,106.2699256,"Chambersburg-Waynesboro, PA",6.44060155151515
"722","0024300",16.37,8,8077,24300,105.4852321,"Grand Junction, CO",6.44381381185095
"730","0024580",16.87,55,55009,24580,108.8139282,"Green Bay, WI",6.45014393598103
"731","0024580",16.87,55,55083,24580,108.8139282,"Green Bay, WI",6.45014393598103
"732","0024580",16.87,55,55061,24580,108.8139282,"Green Bay, WI",6.45014393598103
"249","0013780",16.28,36,36007,13780,105.1524711,"Binghamton, NY",6.4589969963145
"250","0013780",16.28,36,36107,13780,105.1524711,"Binghamton, NY",6.4589969963145
"1415","0032900",16.15,6,6047,32900,104.3841336,"Merced, CA",6.46341384520124
"516","0019380",17,39,39113,19380,109.8901099,"Dayton, OH",6.46412411176471
"517","0019380",17,39,39109,19380,109.8901099,"Dayton, OH",6.46412411176471
"518","0019380",17,39,39057,19380,109.8901099,"Dayton, OH",6.46412411176471
"2087","0036260",16.12,49,49057,36260,104.2752868,"Ogden-Clearfield, UT",6.46869024813896
